"location_code"|"location_region_code"|"location_name_th"|"province_name_th"|"province_name_en"|"province_abbr_name_th"|"province_abbr_name_en"|"district_name_th"|"district_name_en"|"sub_district_name_th"|"sub_district_name_en"|"post_code"|"last_upd_date"
"0103808036"|"104900004 "|"จังหวัดตรัง อำเภอย่านตาขาว ตำบลนาชุมเห็ด"|"จังหวัดตรัง"|"Trang"|||"อำเภอย่านตาขาว"|"YAN TA KHAO"|"ตำบลนาชุมเห็ด"|"NA CHUM HET"|"92140"|"2020-10-29 12:35:32"
"0103808037"|"104900004 "|"จังหวัดตรัง อำเภอย่านตาขาว ตำบลในควน"|"จังหวัดตรัง"|"Trang"|||"อำเภอย่านตาขาว"|"YAN TA KHAO"|"ตำบลในควน"|"NAI KHUAN"|"92140"|"2020-10-29 12:35:33"
"0103808038"|"104900004 "|"จังหวัดตรัง อำเภอย่านตาขาว ตำบลโพรงจระเข้"|"จังหวัดตรัง"|"Trang"|||"อำเภอย่านตาขาว"|"YAN TA KHAO"|"ตำบลโพรงจระเข้"|"PHRONG CHORAKHE"|"92140"|"2020-10-29 12:35:33"
"0103808039"|"104900004 "|"จังหวัดตรัง อำเภอย่านตาขาว ตำบลทุ่งกระบือ"|"จังหวัดตรัง"|"Trang"|||"อำเภอย่านตาขาว"|"YAN TA KHAO"|"ตำบลทุ่งกระบือ"|"THUNG KRABUE"|"92140"|"2020-10-29 12:35:34"
"0103808040"|"104900004 "|"จังหวัดตรัง อำเภอย่านตาขาว ตำบลทุ่งค่าย"|"จังหวัดตรัง"|"Trang"|||"อำเภอย่านตาขาว"|"YAN TA KHAO"|"ตำบลทุ่งค่าย"|"THUNG KHAI"|"92140"|"2020-10-29 12:35:34"
"0103808041"|"104900004 "|"จังหวัดตรัง อำเภอย่านตาขาว ตำบลเกาะเปียะ"|"จังหวัดตรัง"|"Trang"|||"อำเภอย่านตาขาว"|"YAN TA KHAO"|"ตำบลเกาะเปียะ"|"KO PIA"|"92140"|"2020-10-29 12:35:35"
"0103808042"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"||||"2020-10-29 12:35:35"
"0103808043"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลท่าข้าม"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลท่าข้าม"|"THA KHAM"|"92120"|"2020-10-29 12:35:36"
"0103808044"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลทุ่งยาว"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลทุ่งยาว"|"THUNG YAO"|"92180"|"2020-10-29 12:35:36"
"0103808045"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลปะเหลียน"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลปะเหลียน"|"PALIAN"|"92180"|"2020-10-29 12:35:37"
"0103808046"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลบางด้วน"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลบางด้วน"|"BANG DUAN"|"92140"|"2020-10-29 12:35:37"
"0103808047"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลบ้านนา"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลบ้านนา"|"BAN NA"|"92140"|"2020-10-29 12:35:38"
"0103808048"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลสุโสะ"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลสุโสะ"|"SUSO"|"92120"|"2020-10-29 12:35:38"
"0103808049"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลลิพัง"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลลิพัง"|"LI PHANG"|"92180"|"2020-10-29 12:35:39"
"0103808050"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลเกาะสุกร"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลเกาะสุกร"|"KO SUKON"|"92120"|"2020-10-29 12:35:39"
"0103808051"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลท่าพญา"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลท่าพญา"|"THA PHAYA"|"92140"|"2020-10-29 12:35:40"
"0103808052"|"104900004 "|"จังหวัดตรัง อำเภอปะเหลียน ตำบลแหลมสอม"|"จังหวัดตรัง"|"Trang"|||"อำเภอปะเหลียน"|"PALIAN"|"ตำบลแหลมสอม"|"LAEM SOM"|"92180"|"2020-10-29 12:35:40"
"0103808053"|"104900004 "|"จังหวัดตรัง อำเภอสิเกา"|"จังหวัดตรัง"|"Trang"|||"อำเภอสิเกา"|"SIKAO"||||"2020-10-29 12:35:41"
"0103808054"|"104900004 "|"จังหวัดตรัง อำเภอสิเกา ตำบลบ่อหิน"|"จังหวัดตรัง"|"Trang"|||"อำเภอสิเกา"|"SIKAO"|"ตำบลบ่อหิน"|"BO HIN"|"92150"|"2020-10-29 12:35:41"
"0103808055"|"104900004 "|"จังหวัดตรัง อำเภอสิเกา ตำบลเขาไม้แก้ว"|"จังหวัดตรัง"|"Trang"|||"อำเภอสิเกา"|"SIKAO"|"ตำบลเขาไม้แก้ว"|"KHAO MAI KAEO"|"92150"|"2020-10-29 12:35:42"
"0103808056"|"104900004 "|"จังหวัดตรัง อำเภอสิเกา ตำบลกะลาเส"|"จังหวัดตรัง"|"Trang"|||"อำเภอสิเกา"|"SIKAO"|"ตำบลกะลาเส"|"KALASE"|"92150"|"2020-10-29 12:35:42"
"0103808057"|"104900004 "|"จังหวัดตรัง อำเภอสิเกา ตำบลไม้ฝาด"|"จังหวัดตรัง"|"Trang"|||"อำเภอสิเกา"|"SIKAO"|"ตำบลไม้ฝาด"|"MAI FAT"|"92150"|"2020-10-29 12:35:43"
"0103808058"|"104900004 "|"จังหวัดตรัง อำเภอสิเกา ตำบลนาเมืองเพชร"|"จังหวัดตรัง"|"Trang"|||"อำเภอสิเกา"|"SIKAO"|"ตำบลนาเมืองเพชร"|"NA MUEANG PHET"|"92000"|"2020-10-29 12:35:43"
"0103808059"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"||||"2020-10-29 12:35:44"
"0103808060"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลห้วยยอด"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลห้วยยอด"|"HUAI YOT"|"92130"|"2020-10-29 12:35:44"
"0103808061"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลหนองช้างแล่น"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลหนองช้างแล่น"|"NONG CHANG LAEN"|"92130"|"2020-10-29 12:35:45"
"0103808062"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลบางดี"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลบางดี"|"BANG DI"|"92210"|"2020-10-29 12:35:45"
"0103808063"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลบางกุ้ง"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลบางกุ้ง"|"BANG KUNG"|"92210"|"2020-10-29 12:35:46"
"0103808064"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลเขากอบ"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลเขากอบ"|"KHAO KOP"|"92130"|"2020-10-29 12:35:46"
"0103808065"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลเขาขาว"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลเขาขาว"|"KHAO KHAO"|"92130"|"2020-10-29 12:35:47"
"0103808066"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลเขาปูน"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลเขาปูน"|"KHAO PUN"|"92130"|"2020-10-29 12:35:47"
"0103808067"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลปากแจ่ม"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลปากแจ่ม"|"PAK CHAEM"|"92190"|"2020-10-29 12:35:48"
"0103808068"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลปากคม"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลปากคม"|"PAK KHOM"|"92130"|"2020-10-29 12:35:48"
"0103808069"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลท่างิ้ว"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลท่างิ้ว"|"THA NGIO"|"92130"|"2020-10-29 12:35:49"
"0103808070"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลลำภูรา"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลลำภูรา"|"LAMPHU RA"|"92190"|"2020-10-29 12:35:50"
"0103808071"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลนาวง"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลนาวง"|"NA WONG"|"92210"|"2020-10-29 12:35:50"
"0103808072"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลห้วยนาง"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลห้วยนาง"|"HUAI NANG"|"92130"|"2020-10-29 12:35:51"
"0103808073"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลในเตา"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลในเตา"|"NAI TAO"|"92130"|"2020-10-29 12:35:51"
"0103808074"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลทุ่งต่อ"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลทุ่งต่อ"|"THUNG TO"|"92130"|"2020-10-29 12:35:52"
"0103808075"|"104900004 "|"จังหวัดตรัง อำเภอห้วยยอด ตำบลวังคีรี"|"จังหวัดตรัง"|"Trang"|||"อำเภอห้วยยอด"|"HUAI YOT"|"ตำบลวังคีรี"|"WANG KHIRI"|"92210"|"2020-10-29 12:35:52"
"0103808076"|"104900004 "|"จังหวัดตรัง อำเภอวังวิเศษ"|"จังหวัดตรัง"|"Trang"|||"อำเภอวังวิเศษ"|"WANG WISET"||||"2020-10-29 12:35:53"
"0103808077"|"104900004 "|"จังหวัดตรัง อำเภอวังวิเศษ ตำบลเขาวิเศษ"|"จังหวัดตรัง"|"Trang"|||"อำเภอวังวิเศษ"|"WANG WISET"|"ตำบลเขาวิเศษ"|"KHAO WISET"|"92220"|"2020-10-29 12:35:53"
"0103808078"|"104900004 "|"จังหวัดตรัง อำเภอวังวิเศษ ตำบลวังมะปราง"|"จังหวัดตรัง"|"Trang"|||"อำเภอวังวิเศษ"|"WANG WISET"|"ตำบลวังมะปราง"|"WANG MAPRANG"|"92220"|"2020-10-29 12:35:54"
"0103808079"|"104900004 "|"จังหวัดตรัง อำเภอวังวิเศษ ตำบลอ่าวตง"|"จังหวัดตรัง"|"Trang"|||"อำเภอวังวิเศษ"|"WANG WISET"|"ตำบลอ่าวตง"|"AO TONG"|"92220"|"2020-10-29 12:35:54"
"0103808080"|"104900004 "|"จังหวัดตรัง อำเภอวังวิเศษ ตำบลท่าสะบ้า"|"จังหวัดตรัง"|"Trang"|||"อำเภอวังวิเศษ"|"WANG WISET"|"ตำบลท่าสะบ้า"|"THA SABA"|"92000"|"2020-10-29 12:35:55"
"0103808081"|"104900004 "|"จังหวัดตรัง อำเภอวังวิเศษ ตำบลวังมะปรางเหนือ"|"จังหวัดตรัง"|"Trang"|||"อำเภอวังวิเศษ"|"WANG WISET"|"ตำบลวังมะปรางเหนือ"|"WANG MAPRANG NUEA"|"92220"|"2020-10-29 12:35:55"
"0103808082"|"104900004 "|"จังหวัดตรัง อำเภอนาโยง"|"จังหวัดตรัง"|"Trang"|||"อำเภอนาโยง"|"NA YONG"||||"2020-10-29 12:35:56"
"0103808083"|"104900004 "|"จังหวัดตรัง อำเภอนาโยง ตำบลนาโยงเหนือ"|"จังหวัดตรัง"|"Trang"|||"อำเภอนาโยง"|"NA YONG"|"ตำบลนาโยงเหนือ"|"NA YONG NUEA"|"92170"|"2020-10-29 12:35:56"
